commit_date,gc_orgID,harmonized_name,nom_harmonisé,legal_title,appellation_légale,preferred_name,nom_préféré,lead_department,ministère_responsable,abbreviation,abreviation,FAA_LGFP,status_statut,French Name,Original English Name,Names Match
2025-11-17T22:33:14Z,3688,Office of the Umpire,Bureau du juge-arbitre,Office of the Umpire,Bureau du juge-arbitre,,,,,,,,,t,,
2025-11-17T22:33:14Z,3697,Transportation Appeal Tribunal of Canada,Tribunal d'appel des transports du Canada,Transportation Appeal Tribunal of Canada,Tribunal d'appel des transports du Canada,,,Transport Canada,Transport Canada,Transports Canada,,,,t,,
2025-11-17T22:33:14Z,3696,Registry of the Specific Claims Tribunal,Greffe du Tribunal des revendications particulières,Registry of the Specific Claims Tribunal,Greffe du Tribunal des revendications particulières,,,,,,,,,t,,
2025-11-17T22:33:14Z,3695,Registry of the Public Servants Disclosure Protection Tribunal,Greffe du Tribunal de la protection des fonctionnaires divulgateurs d'actes répréhensibles,Registry of the Public Servants Disclosure Protection Tribunal,Greffe du Tribunal de la protection des fonctionnaires divulgateurs d'actes répréhensibles,,,,,,,,,t,,
2025-11-17T22:33:14Z,3694,Registry of the Competition Tribunal,Greffe du Tribunal de la concurrence,Registry of the Competition Tribunal,Greffe du Tribunal de la concurrence,,,,,,,,,t,,
2025-11-17T22:33:14Z,3693,Public Service Staffing Tribunal,Tribunal de la dotation de la fonction publique,Public Service Staffing Tribunal,Tribunal de la dotation de la fonction publique,,,,,,,,,t,,
2025-11-17T22:33:14Z,3692,Public Service Labour Relations Board,Commission des relations de travail dans la fonction publique,Public Service Labour Relations Board,Commission des relations de travail dans la fonction publique,,,,,,,,,t,,
2025-11-17T22:33:14Z,3691,Pension Appeals Board,Commission d'appel des pensions,Pension Appeals Board,Commission d'appel des pensions,,,,,,,,,t,,
2025-11-17T22:33:14Z,3690,Parc Downsview Park Inc.,Parc Downsview Park Inc,Parc Downsview Park Inc.,Parc Downsview Park Inc,,,,,,,,,a,,
2025-11-17T22:33:14Z,3689,Old Port of Montreal Corporation Inc.,Société du Vieux-Port de Montréal Inc.,Old Port of Montreal Corporation Inc.,Société du Vieux-Port de Montréal Inc.,,,,,,,,,t,,
2025-11-17T22:33:14Z,3661,The Federal Bridge Corporation Limited,La Société des ponts fédéraux Limitée,The Federal Bridge Corporation Limited,La Société des ponts fédéraux Limitée,,,Transport Canada,Transport Canada,Transports Canada,,,3,a,La Société des ponts fédéraux Limitée,The Federal Bridge Corporation Limited
2025-11-17T22:33:14Z,3659,Pacific Pilotage Authority,Administration de pilotage du Pacifique,Pacific Pilotage Authority,Administration de pilotage du Pacifique,,,Transport Canada,Transport Canada,Transports Canada,,,3,a,Administration de pilotage du Pacifique,Pacific Pilotage Authority
2025-11-17T22:33:14Z,3609,National Advisory Council on Poverty,Conseil national du Bien-être,National Advisory Council on Poverty,Conseil national du Bien-être,,,,,,,,,a,,
2025-11-17T22:33:14Z,3658,Marine Atlantic Inc.,Marine Atlantique S.C.C.,Marine Atlantic Inc.,Marine Atlantique S.C.C.,,,Transport Canada,Transport Canada,Transports Canada,,,3,a,Marine Atlantique S.C.C.,Marine Atlantic Inc.
2025-11-17T22:33:14Z,3633,Bank of Canada,Banque du Canada,Bank of Canada,Banque du Canada,,,Department of Finance Canada,Department of Finance Canada,Ministère des Finances Canada,,,,a,,
2025-11-17T22:33:14Z,3632,Social Security Tribunal,Tribunal de la sécurité sociale,Social Security Tribunal,Tribunal de la sécurité sociale,,,Employment and Social Development Canada,Employment and Social Development Canada,Emploi et Développement social Canada,,,,t,,
2025-11-17T22:33:14Z,3631,Canada Mortgage and Housing Corporation,Société canadienne d'hypothèques et de logement,Canada Mortgage and Housing Corporation,Société canadienne d'hypothèques et de logement,,,"Housing, Infrastructure and Communities Canada","Housing, Infrastructure and Communities Canada","Logement, Infrastructures et Collectivités Canada",,,3,a,Société canadienne d'hypothèques et de logement,Canada Mortgage and Housing Corporation
2025-11-17T22:33:14Z,3630,Toronto Organizing Committee for the 2015 Pan American and Parapan American Games,Comité d'organisation des Jeux panaméricains et parapanaméricains de Toronto 2015,Toronto Organizing Committee for the 2015 Pan American and Parapan American Games,Comité d'organisation des Jeux panaméricains et parapanaméricains de Toronto 2015,,,,,,,,,a,,
2025-11-17T22:33:14Z,3629,Telefilm Canada,Téléfilm Canada,Telefilm Canada,Téléfilm Canada,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,,a,,
2025-11-17T22:33:14Z,3627,National Museum of Science and Technology,Musée national des sciences et de la technologie,National Museum of Science and Technology,Musée national des sciences et de la technologie,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,3,a,Musée national des sciences et de la technologie,National Museum of Science and Technology
2025-11-17T22:33:14Z,3626,National Gallery of Canada,Musée des beaux-arts du Canada,National Gallery of Canada,Musée des beaux-arts du Canada,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,3,a,Musée des beaux-arts du Canada,National Gallery of Canada
2025-11-17T22:33:14Z,3625,National Arts Centre Corporation,Société du Centre national des Arts,National Arts Centre Corporation,Société du Centre national des Arts,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,,a,,
2025-11-17T22:33:14Z,3624,Canadian Race Relations Foundation,Fondation canadienne des relations raciales,Canadian Race Relations Foundation,Fondation canadienne des relations raciales,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,,a,,
2025-11-17T22:33:14Z,3623,Canadian Museum of Nature,Musée canadien de la nature,Canadian Museum of Nature,Musée canadien de la nature,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,3,a,Musée canadien de la nature,Canadian Museum of Nature
2025-11-17T22:33:14Z,3622,Canadian Museum of Immigration at Pier 21,Musée canadien de l'immigration du Quai 21,Canadian Museum of Immigration at Pier 21,Musée canadien de l'immigration du Quai 21,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,3,a,Musée canadien de l'immigration du Quai 21,Canadian Museum of Immigration at Pier 21
2025-11-17T22:33:14Z,3621,Canadian Museum of History,Musée canadien de l'histoire,Canadian Museum of History,Musée canadien de l'histoire,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,3,a,Musée canadien de l'histoire,Canadian Museum of History
2025-11-17T22:33:14Z,3620,Canadian Museum for Human Rights,Musée canadien des droits de la personne,Canadian Museum for Human Rights,Musée canadien des droits de la personne,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,3,a,Musée canadien des droits de la personne,Canadian Museum for Human Rights
2025-11-17T22:33:14Z,3619,Canadian Broadcasting Corporation,Société Radio-Canada,Canadian Broadcasting Corporation,Société Radio-Canada,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,,a,,
2025-11-17T22:33:14Z,3618,Canada Council for the Arts,Conseil des Arts du Canada,Canada Council for the Arts,Conseil des Arts du Canada,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,,a,,
2025-11-17T22:33:14Z,3616,Farm Credit Canada,Financement agricole Canada,Farm Credit Canada,Financement agricole Canada,,,Agriculture and Agri-Food Canada,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,,,3,a,Financement agricole Canada,Farm Credit Canada
2025-11-17T22:33:14Z,3615,Canadian Dairy Commission,Commission canadienne du lait,Canadian Dairy Commission,Commission canadienne du lait,,,Agriculture and Agri-Food Canada,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,,,4,a,Commission canadienne du lait,Canadian Dairy Commission
2025-11-17T22:33:14Z,3614,Statute Revision Commission Canada,Commission de révision des lois Canada,Statute Revision Commission Canada,Commission de révision des lois Canada,,,,,,,,,a,,
2025-11-17T22:33:14Z,3613,Ship-source Oil Pollution Fund,Caisse d'indemnisation des dommages dus à la pollution par les hydrocarbures causée par les navires,Ship-source Oil Pollution Fund,Caisse d'indemnisation des dommages dus à la pollution par les hydrocarbures causée par les navires,,,,,,,,,a,,
2025-11-17T22:33:14Z,3612,Policy Horizons Canada,Horizons de politiques Canada,Policy Horizons Canada,Horizons de politiques Canada,,,,,,,,,a,,
2025-11-17T22:33:14Z,3611,Office of the Chief Science Advisor of Canada,Bureau du conseiller scientifique en chef du Canada,Office of the Chief Science Advisor of Canada,Bureau du conseiller scientifique en chef du Canada,,,,,,,,,a,,
2025-11-17T22:33:14Z,3634,Canada Deposit Insurance Corporation,Société d'assurance-dépôts du Canada,Canada Deposit Insurance Corporation,Société d'assurance-dépôts du Canada,,,Department of Finance Canada,Department of Finance Canada,Ministère des Finances Canada,,,3,a,Société d'assurance-dépôts du Canada,Canada Deposit Insurance Corporation
2025-11-17T22:33:14Z,3635,Canada Development Investment Corporation,La Corporation de développement des investissements du Canada,Canada Development Investment Corporation,La Corporation de développement des investissements du Canada,,,Department of Finance Canada,Department of Finance Canada,Ministère des Finances Canada,,,3,a,Corporation d'investissements au développement du Canada,Canada Development Investment Corporation
2025-11-17T22:33:14Z,3636,Canada Pension Plan Investment Board,Office d'investissement du régime de pensions du Canada,Canada Pension Plan Investment Board,Office d'investissement du régime de pensions du Canada,,,Department of Finance Canada,Department of Finance Canada,Ministère des Finances Canada,,,,a,,
2025-11-17T22:33:14Z,3648,Standards Council of Canada,Conseil canadien des normes,Standards Council of Canada,Conseil canadien des normes,,,"Innovation, Science and Economic Development Canada","Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,3,a,Conseil canadien des normes,Standards Council of Canada
2025-11-17T22:33:14Z,3657,Laurentian Pilotage Authority,Administration de pilotage des Laurentides,Laurentian Pilotage Authority,Administration de pilotage des Laurentides,,,Transport Canada,Transport Canada,Transports Canada,,,3,a,Administration de pilotage des Laurentides,Laurentian Pilotage Authority
2025-11-17T22:33:14Z,3656,Great Lakes Pilotage Authority,Administration de pilotage des Grands Lacs,Great Lakes Pilotage Authority,Administration de pilotage des Grands Lacs,,,Transport Canada,Transport Canada,Transports Canada,,,3,a,Administration de pilotage des Grands Lacs,Great Lakes Pilotage Authority
2025-11-17T22:33:14Z,3655,Canadian Air Transport Security Authority,Administration canadienne de la sûreté du transport aérien,Canadian Air Transport Security Authority,Administration canadienne de la sûreté du transport aérien,,,Transport Canada,Transport Canada,Transports Canada,,,3,a,Administration canadienne de la sûreté du transport aérien,Canadian Air Transport Security Authority
2025-11-17T22:33:14Z,3654,Atlantic Pilotage Authority,Administration de pilotage de l'Atlantique,Atlantic Pilotage Authority,Administration de pilotage de l'Atlantique,,,Transport Canada,Transport Canada,Transports Canada,,,3,a,Administration de pilotage de l'Atlantique,Atlantic Pilotage Authority
2025-11-17T22:33:14Z,3653,National Capital Commission,Commission de la capitale nationale,National Capital Commission,Commission de la capitale nationale,,,Public Services and Procurement Canada,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,3,a,Commission de la capitale nationale,National Capital Commission
2025-11-17T22:33:14Z,3652,Defence Construction (1951) Limited,Construction de Défense (1951) Limitée,Defence Construction (1951) Limited,Construction de Défense (1951) Limitée,,,Public Services and Procurement Canada,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,3,a,Construction de défense (1951) Limitée,Defence Construction (1951) Limited
2025-11-17T22:33:14Z,3651,Canada Post Corporation,Société canadienne des postes,Canada Post Corporation,Société canadienne des postes,,,Public Services and Procurement Canada,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,3,a,Société canadienne des postes,Canada Post Corporation
2025-11-17T22:33:14Z,3650,Canada Lands Company Limited,Société immobilière du Canada limitée,Canada Lands Company Limited,Société immobilière du Canada limitée,,,Public Services and Procurement Canada,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,3,a,Société immobilière du Canada Limitée,Canada Lands Company Limited
2025-11-17T22:33:14Z,3649,Atomic Energy of Canada Limited,Énergie atomique du Canada limitée,Atomic Energy of Canada Limited,Énergie atomique du Canada limitée,,,Natural Resources Canada,Natural Resources Canada,Ressources naturelles Canada,,,3,a,"Énergie atomique du Canada, Limitée",Atomic Energy of Canada Limited
2025-11-17T22:33:14Z,3647,Canadian Tourism Commission,Commission canadienne du tourisme,Canadian Tourism Commission,Commission canadienne du tourisme,,,"Innovation, Science and Economic Development Canada","Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,3,a,Commission canadienne du tourisme,Canadian Tourism Commission
2025-11-17T22:33:14Z,3637,Royal Canadian Mint,Monnaie royale canadienne,Royal Canadian Mint,Monnaie royale canadienne,,,Department of Finance Canada,Department of Finance Canada,Ministère des Finances Canada,,,3,a,Monnaie royale canadienne,Royal Canadian Mint
2025-11-17T22:33:14Z,3646,Business Development Bank of Canada,Banque de développement du Canada,Business Development Bank of Canada,Banque de développement du Canada,,,"Innovation, Science and Economic Development Canada","Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,3,a,Banque de développement du Canada,Business Development Bank of Canada
2025-11-17T22:33:14Z,3645,PPP Canada Inc.,PPP Canada Inc.,PPP Canada Inc.,PPP Canada Inc.,,,,,,,,,d,,
2025-11-17T22:33:14Z,3644,Windsor-Detroit Bridge Authority,Autorité du pont Windsor-Détroit,Windsor-Detroit Bridge Authority,Autorité du pont Windsor-Détroit,,,"Housing, Infrastructure and Communities Canada","Housing, Infrastructure and Communities Canada","Logement, Infrastructures et Collectivités Canada",,,3,a,Autorité du pont Windsor-Détroit,Windsor-Detroit Bridge Authority
2025-11-17T22:33:14Z,3643,The Jacques-Cartier and Champlain Bridges Inc.,Les Ponts Jacques-Cartier et Champlain Inc.,The Jacques-Cartier and Champlain Bridges Inc.,Les Ponts Jacques-Cartier et Champlain Inc.,,,"Housing, Infrastructure and Communities Canada","Housing, Infrastructure and Communities Canada","Logement, Infrastructures et Collectivités Canada",,,3,a,Les Ponts Jacques-Cartier et Champlain Inc.,The Jacques-Cartier and Champlain Bridges Inc.
2025-11-17T22:33:14Z,3642,Canada Infrastructure Bank,Banque de l'infrastructure du Canada,Canada Infrastructure Bank,Banque de l'infrastructure du Canada,,,"Housing, Infrastructure and Communities Canada","Housing, Infrastructure and Communities Canada","Logement, Infrastructures et Collectivités Canada",,,3,a,Banque de l'infrastructure du Canada,Canada Infrastructure Bank
